unobserved_strength,seed,severity,naive_mae,gcomp_mae,naive_bias,gcomp_bias,naive_strong,gcomp_strong,strong_gap,overall_gap
0.55,1320,0.6,0.09146492344183663,0.08918171530974711,-0.022340592684413147,-0.022153018263588353,0.10815380326526242,0.1005334324174973,0.007620370847765109,0.002283208132089515
0.55,1336,0.6,0.09412775648916027,0.09612399549985139,-0.035007559267425326,-0.036119231783882134,0.12142087760931923,0.11560682227524258,0.005814055334076654,-0.0019962390106911115
0.55,1352,0.6,0.09126124662556673,0.09102912825389031,-0.024571898035546925,-0.024835363303624722,0.10779831679490699,0.10490650504699951,0.00289181174790748,0.00023211837167641525
0.55,1368,0.6,0.09823617529984834,0.09779632749448751,-0.02614655647590649,-0.02729344766332379,0.1092102465355692,0.10753337374836767,0.001676872787201522,0.0004398478053608268
0.55,1384,0.6,0.08017089926170715,0.0785646833168765,-0.02357202075843006,-0.025458924419692445,0.08870243891881346,0.07878357005935535,0.009918868859458113,0.0016062159448306523
0.55,1000,0.8,0.09848663681084632,0.09825612417753614,-0.0292740467158367,-0.029370979096020225,0.11041922042554803,0.11049038617006184,-7.116574451380975e-05,0.00023051263331018423
0.55,1016,0.8,0.10222795498772276,0.10244436261331977,-0.03638488422715537,-0.03637156454235192,0.10546187641682406,0.10325746223493228,0.002204414181891781,-0.00021640762559700655
0.55,1032,0.8,0.09638240379202585,0.09528414118664333,-0.016406489581104588,-0.016007232862225555,0.1038862751675218,0.10218770801553309,0.0016985671519887113,0.0010982626053825245
0.55,1048,0.8,0.10208400695824532,0.10131292816768432,-0.02793773133407587,-0.028470041160617444,0.07098448859408847,0.06696463502559381,0.004019853568494658,0.000771078790561
0.55,1064,0.8,0.09144446078612216,0.09084136220820242,-0.02992294518802761,-0.03042750205773093,0.08480379461923201,0.08107235623196403,0.003731438387267985,0.0006030985779197362
0.55,1080,0.8,0.09882590746774055,0.09984786047018045,-0.024881190428694903,-0.030452476040090545,0.12809255901183136,0.10888723074756691,0.01920532826426445,-0.0010219530024399015
