seed,selection_severity,exploration_rate,arm,generation,policy,funded_rate,funded_default_rate,book_profit,explored_profit,declined_ece,declined_mean_pd,declined_base_rate,all_ece,declined_empc,declined_emp_h,diag_propensity_auc,diag_ess_ratio,diag_below_floor,diag_flagged,n_explored,explored_defaults
1176,1.0,0.0,treatment,11,model,0.6,0.0533,0.0363322058,0.0,0.1378,0.2259,0.33,0.0485,0.0387,0.0069,0.9919,0.9342,0.2556,True,0,0
1176,1.0,0.0,frozen,0,prior,0.6,0.0167,0.0456707367,0.0,0.3865,0.0235,0.41,0.1545,0.0533,0.0001,0.9714,0.8367,0.22,True,0,0
1176,1.0,0.0,frozen,1,model,0.6,0.1104,0.0177761854,0.0,0.2121,0.0304,0.2425,0.1435,0.0063,0.0011,0.9711,0.882,0.0762,True,0,0
1176,1.0,0.0,frozen,2,model,0.6,0.1158,0.0160384033,0.0,0.2278,0.0304,0.2581,0.153,0.0091,0.0,0.9682,0.8898,0.0475,True,0,0
1176,1.0,0.0,frozen,3,model,0.6,0.1167,0.0136593126,0.0,0.2311,0.0302,0.2612,0.1547,0.0101,0.0012,0.971,0.8823,0.0762,True,0,0
1176,1.0,0.0,frozen,4,model,0.6,0.1146,0.0169467096,0.0,0.2299,0.0301,0.26,0.1534,0.0101,0.0019,0.9702,0.8802,0.0887,True,0,0
1176,1.0,0.0,frozen,5,model,0.6,0.1171,0.0153701514,0.0,0.2217,0.0302,0.2519,0.1513,0.0078,0.0005,0.9702,0.9076,0.0731,True,0,0
1176,1.0,0.0,frozen,6,model,0.6,0.1237,0.0115266743,0.0,0.2174,0.0301,0.2475,0.1535,0.0066,0.0001,0.9701,0.905,0.0656,True,0,0
1176,1.0,0.0,frozen,7,model,0.6,0.1237,0.0155438768,0.0,0.2191,0.0303,0.2494,0.1542,0.0073,0.0003,0.9715,0.8958,0.0919,True,0,0
1176,1.0,0.0,frozen,8,model,0.6,0.1204,0.0127324892,0.0,0.2037,0.03,0.2338,0.1464,0.0056,0.0033,0.9676,0.8712,0.0831,True,0,0
1176,1.0,0.0,frozen,9,model,0.6,0.105,0.0198920139,0.0,0.2339,0.0304,0.2644,0.1488,0.0104,0.0005,0.9711,0.8923,0.0725,True,0,0
1176,1.0,0.0,frozen,10,model,0.6,0.1133,0.0166977806,0.0,0.2318,0.0301,0.2619,0.1535,0.01,0.0006,0.9726,0.9019,0.0681,True,0,0
1176,1.0,0.0,frozen,11,model,0.6,0.1154,0.0162993136,0.0,0.2064,0.0305,0.2369,0.144,0.0047,0.0016,0.9733,0.8968,0.0762,True,0,0
1176,1.0,0.0,prior,0,prior,0.6,0.0167,0.0456707367,0.0,0.3865,0.0235,0.41,0.1545,0.0533,0.0001,0.9714,0.8367,0.22,True,0,0
1176,1.0,0.0,prior,1,model,0.6,0.0154,0.0469536144,0.0,0.3612,0.0238,0.385,0.1444,0.0454,0.0004,0.9717,0.8532,0.2112,True,0,0
1176,1.0,0.0,prior,2,model,0.6,0.0158,0.0464029571,0.0,0.3873,0.0208,0.4081,0.1555,0.0532,0.0,0.9731,0.8555,0.2281,True,0,0
1176,1.0,0.0,prior,3,model,0.6,0.0163,0.0466467508,0.0,0.3909,0.0209,0.4119,0.1563,0.0544,0.0,0.9728,0.8223,0.2238,True,0,0
1176,1.0,0.0,prior,4,model,0.6,0.0158,0.0466543954,0.0,0.389,0.0191,0.4081,0.1559,0.0524,0.0001,0.9729,0.8631,0.2419,True,0,0
1176,1.0,0.0,prior,5,model,0.6,0.0171,0.0468941803,0.0,0.3639,0.038,0.4019,0.1458,0.0507,0.0001,0.9675,0.8237,0.1787,True,0,0
1176,1.0,0.0,prior,6,model,0.6,0.0187,0.0460475972,0.0,0.3619,0.0431,0.405,0.1435,0.0522,0.0,0.9747,0.8438,0.2387,True,0,0
1176,1.0,0.0,prior,7,model,0.6,0.015,0.0474948537,0.0,0.3937,0.0188,0.4125,0.1573,0.0538,0.0,0.972,0.8098,0.2169,True,0,0
1176,1.0,0.0,prior,8,model,0.6,0.0112,0.04819099,0.0,0.3767,0.0208,0.3975,0.1506,0.0492,0.0004,0.9742,0.824,0.2044,True,0,0
1176,1.0,0.0,prior,9,model,0.6,0.0167,0.0467174473,0.0,0.3754,0.0215,0.3969,0.1503,0.0505,0.0007,0.9729,0.79,0.2444,True,0,0
1176,1.0,0.0,prior,10,model,0.6,0.0175,0.0456808522,0.0,0.3673,0.0384,0.4056,0.1444,0.052,0.0001,0.9726,0.826,0.2069,True,0,0
1176,1.0,0.0,prior,11,model,0.6,0.0133,0.0473106113,0.0,0.3761,0.0139,0.39,0.1501,0.0463,0.0001,0.9755,0.8402,0.225,True,0,0
1176,1.0,0.05,treatment,0,prior,0.6215,0.0302,0.0435496747,-0.002121062,0.147,0.2803,0.4102,0.0207,0.0567,0.0,0.9714,0.8367,0.22,True,86,35
1176,1.0,0.05,treatment,1,model,0.6242,0.0809,0.0282834114,-0.0013870984,0.1465,0.1735,0.3001,0.0595,0.0327,0.0127,0.9024,0.928,0.1019,True,97,28
1176,1.0,0.05,treatment,2,model,0.6205,0.1015,0.0202274604,-0.0008009081,0.0698,0.2417,0.2892,0.0281,0.0419,0.0194,0.881,0.8821,0.0306,True,82,20
1176,1.0,0.05,treatment,3,model,0.6205,0.0536,0.0367674767,-0.0017136012,0.1869,0.3194,0.3722,0.0499,0.0475,0.0024,0.9917,0.9213,0.3094,True,82,28
1176,1.0,0.05,treatment,4,model,0.6148,0.0679,0.0308914867,-0.0016922425,0.1344,0.2399,0.34,0.0511,0.0475,0.0066,0.9809,0.8149,0.2787,True,59,22
1176,1.0,0.05,treatment,5,model,0.6192,0.061,0.0344359999,-0.0008536903,0.1801,0.2385,0.35,0.0553,0.0414,0.0022,0.9881,0.9305,0.3825,True,77,20
1176,1.0,0.05,treatment,6,model,0.6185,0.0752,0.0284530505,-0.0015534719,0.1105,0.3169,0.3322,0.0354,0.0406,0.0049,0.9865,0.8797,0.3156,True,74,22
1176,1.0,0.05,treatment,7,model,0.6188,0.0743,0.0282689645,-0.0017177826,0.1376,0.2771,0.3357,0.0545,0.0435,0.0064,0.9808,0.906,0.1888,True,75,22
1176,1.0,0.05,treatment,8,model,0.6188,0.0578,0.0333867845,-0.0021131562,0.2269,0.2873,0.341,0.0877,0.0393,0.0057,0.9851,0.8738,0.2631,True,75,25
1176,1.0,0.05,treatment,9,model,0.6182,0.0655,0.0332051874,-0.0020286226,0.0744,0.2868,0.336,0.0204,0.0455,0.0083,0.9638,0.8113,0.1619,True,73,28
1176,1.0,0.05,treatment,10,model,0.6215,0.0708,0.0305464558,-0.0017944833,0.1383,0.3485,0.3402,0.0489,0.0445,0.0092,0.9663,0.8889,0.22,True,86,26
1176,1.0,0.05,treatment,11,model,0.6202,0.0572,0.0356972903,-0.0027911831,0.0618,0.3351,0.3384,0.0249,0.0441,0.0069,0.9935,0.9427,0.3538,True,81,33
1176,1.0,0.05,frozen,0,prior,0.6,0.0167,0.0456707367,0.0,0.3865,0.0235,0.41,0.1545,0.0533,0.0001,0.9714,0.8367,0.22,True,0,0
1176,1.0,0.05,frozen,1,model,0.6242,0.1153,0.0174279086,-0.0003482768,0.2125,0.0304,0.2428,0.1435,0.0063,0.001,0.9711,0.882,0.0762,True,97,23
1176,1.0,0.05,frozen,2,model,0.62,0.119,0.0157434611,-0.0002949422,0.2302,0.0304,0.2605,0.153,0.0096,0.0,0.9682,0.8898,0.0475,True,80,17
1176,1.0,0.05,frozen,3,model,0.6185,0.1205,0.0131536152,-0.0005056974,0.2319,0.0302,0.2621,0.1547,0.0104,0.0017,0.971,0.8823,0.0762,True,74,18
1176,1.0,0.05,frozen,4,model,0.62,0.1194,0.0156229843,-0.0013237254,0.2298,0.0301,0.2599,0.1534,0.0101,0.0023,0.9702,0.8802,0.0887,True,80,21
1176,1.0,0.05,frozen,5,model,0.62,0.1202,0.0149126342,-0.0004575172,0.2238,0.0302,0.2539,0.1513,0.0082,0.0006,0.9702,0.9076,0.0731,True,80,17
1176,1.0,0.05,frozen,6,model,0.6192,0.1276,0.0104298522,-0.0010968221,0.2174,0.0302,0.2475,0.1535,0.0066,0.0,0.9701,0.905,0.0656,True,77,19
1176,1.0,0.05,frozen,7,model,0.6178,0.1271,0.0145116369,-0.0010322399,0.2196,0.0303,0.2498,0.1542,0.0074,0.0005,0.9715,0.8958,0.0919,True,71,17
1176,1.0,0.05,frozen,8,model,0.6175,0.1227,0.012109276,-0.0006232132,0.2053,0.03,0.2353,0.1464,0.0058,0.0033,0.9676,0.8712,0.0831,True,70,14
1176,1.0,0.05,frozen,9,model,0.618,0.1096,0.018700273,-0.0011917409,0.234,0.0304,0.2644,0.1488,0.0104,0.0005,0.9711,0.8923,0.0725,True,72,19
1176,1.0,0.05,frozen,10,model,0.6225,0.1165,0.0163984461,-0.0002993346,0.2355,0.0301,0.2656,0.1535,0.0109,0.0008,0.9726,0.9019,0.0681,True,90,18
1176,1.0,0.05,frozen,11,model,0.624,0.1222,0.0146563008,-0.0016430129,0.2029,0.0305,0.2334,0.144,0.004,0.0015,0.9733,0.8968,0.0762,True,96,28
1176,1.0,0.05,prior,0,prior,0.6215,0.0302,0.0435496747,-0.002121062,0.147,0.2803,0.4102,0.0207,0.0567,0.0,0.9714,0.8367,0.22,True,86,35
1176,1.0,0.05,prior,1,model,0.6225,0.0293,0.0444727853,-0.0024808291,0.1616,0.2441,0.3841,0.045,0.0484,0.0002,0.9717,0.8532,0.2112,True,90,36
1176,1.0,0.05,prior,2,model,0.6212,0.0278,0.0441132331,-0.0022897239,0.1521,0.2609,0.4106,0.0412,0.057,0.0013,0.9731,0.8555,0.2281,True,85,31
1176,1.0,0.05,prior,3,model,0.6208,0.0282,0.0446653884,-0.0019813624,0.1845,0.273,0.414,0.0522,0.0586,0.0015,0.9728,0.8223,0.2238,True,83,31
1176,1.0,0.05,prior,4,model,0.6175,0.0287,0.0437386353,-0.0029157602,0.195,0.272,0.4052,0.056,0.0557,0.0004,0.9729,0.8631,0.2419,True,70,33
1176,1.0,0.05,prior,5,model,0.6218,0.0265,0.045796673,-0.0010975073,0.2066,0.2526,0.4085,0.0251,0.0549,0.0002,0.9675,0.8237,0.1787,True,87,25
1176,1.0,0.05,prior,6,model,0.6195,0.0315,0.0433111921,-0.0027364051,0.1925,0.2735,0.4041,0.0413,0.0534,0.0001,0.9747,0.8438,0.2387,True,78,33
1176,1.0,0.05,prior,7,model,0.6178,0.0251,0.045069021,-0.0024258327,0.1864,0.2284,0.4147,0.0336,0.0586,0.0006,0.972,0.8098,0.2169,True,71,26
1176,1.0,0.05,prior,8,model,0.6208,0.0226,0.0457873217,-0.0024036683,0.2163,0.2629,0.4001,0.0609,0.0532,0.0,0.9742,0.824,0.2044,True,83,29
1176,1.0,0.05,prior,9,model,0.6165,0.028,0.0443801636,-0.0023372837,0.1127,0.2824,0.395,0.0125,0.0525,0.0012,0.9729,0.79,0.2444,True,66,29
1176,1.0,0.05,prior,10,model,0.6182,0.0299,0.0428578803,-0.0028229719,0.1086,0.3299,0.4041,0.0614,0.0565,0.0024,0.9726,0.826,0.2069,True,73,32
1176,1.0,0.05,prior,11,model,0.622,0.0293,0.0438488377,-0.0034617737,0.0963,0.3593,0.3856,0.0539,0.0494,0.0006,0.9755,0.8402,0.225,True,88,41
1192,0.2,0.0,treatment,0,prior,0.6,0.1363,0.0088409178,0.0,0.0473,0.1818,0.2263,0.0295,0.0291,0.0309,0.7965,0.9783,0.0,False,0,0
1192,0.2,0.0,treatment,1,model,0.6,0.0467,0.0372256317,0.0,0.2263,0.1306,0.3569,0.0883,0.0421,0.0028,0.9927,0.879,0.3613,True,0,0
1192,0.2,0.0,treatment,2,model,0.6,0.0717,0.0297018115,0.0,0.1317,0.1819,0.3113,0.052,0.0413,0.011,0.9576,0.8241,0.1044,True,0,0
1192,0.2,0.0,treatment,3,model,0.6,0.0367,0.0408052985,0.0,0.2408,0.1275,0.3675,0.0933,0.0461,0.0008,0.9916,0.9184,0.3906,True,0,0
1192,0.2,0.0,treatment,4,model,0.6,0.0712,0.0299066314,0.0,0.1093,0.2451,0.3212,0.0323,0.0382,0.004,0.9858,0.8737,0.1981,True,0,0
1192,0.2,0.0,treatment,5,model,0.6,0.0542,0.0337560741,0.0,0.1744,0.2125,0.3613,0.0662,0.0489,0.0037,0.9872,0.8764,0.2869,True,0,0
1192,0.2,0.0,treatment,6,model,0.6,0.0583,0.0343197853,0.0,0.1359,0.2047,0.3406,0.0532,0.0442,0.0048,0.9765,0.7606,0.2244,True,0,0
1192,0.2,0.0,treatment,7,model,0.6,0.0567,0.0358504909,0.0,0.1428,0.28,0.3337,0.048,0.0399,0.0067,0.9792,0.8704,0.2,True,0,0
1192,0.2,0.0,treatment,8,model,0.6,0.0492,0.0369722226,0.0,0.219,0.1178,0.3369,0.0869,0.0359,0.002,0.9919,0.9045,0.3262,True,0,0
1192,0.2,0.0,treatment,9,model,0.6,0.0604,0.031694517,0.0,0.1403,0.1979,0.3381,0.0534,0.0459,0.0096,0.9889,0.8831,0.2313,True,0,0
1192,0.2,0.0,treatment,10,model,0.6,0.0525,0.0358291799,0.0,0.1921,0.1497,0.3419,0.0772,0.0407,0.0058,0.9848,0.8663,0.2319,True,0,0
1192,0.2,0.0,treatment,11,model,0.6,0.0504,0.0358099337,0.0,0.143,0.2238,0.3669,0.05,0.0512,0.0057,0.9922,0.9156,0.3169,True,0,0
1192,0.2,0.0,frozen,0,prior,0.6,0.1363,0.0088409178,0.0,0.0473,0.1818,0.2263,0.0295,0.0291,0.0309,0.7965,0.9783,0.0,False,0,0
1192,0.2,0.0,frozen,1,model,0.6,0.0467,0.0372256317,0.0,0.0499,0.3107,0.3569,0.0236,0.0443,0.0006,0.9927,0.879,0.3613,True,0,0
1192,0.2,0.0,frozen,2,model,0.6,0.0462,0.0375236165,0.0,0.0529,0.3015,0.3494,0.0249,0.0436,0.0015,0.9924,0.9123,0.3619,True,0,0
1192,0.2,0.0,frozen,3,model,0.6,0.0379,0.0402404576,0.0,0.0677,0.3067,0.3656,0.0257,0.0484,0.0027,0.9933,0.9232,0.3575,True,0,0
1192,0.2,0.0,frozen,4,model,0.6,0.0471,0.0370744349,0.0,0.0562,0.3065,0.3575,0.0275,0.0461,0.0054,0.9914,0.8968,0.3506,True,0,0
1192,0.2,0.0,frozen,5,model,0.6,0.0488,0.0356713133,0.0,0.0622,0.3094,0.3694,0.0303,0.0508,0.006,0.9919,0.8714,0.3331,True,0,0
1192,0.2,0.0,frozen,6,model,0.6,0.0404,0.0402029556,0.0,0.0622,0.3084,0.3675,0.0253,0.0503,0.003,0.9927,0.9107,0.3575,True,0,0
1192,0.2,0.0,frozen,7,model,0.6,0.0442,0.0396000383,0.0,0.0584,0.2982,0.3525,0.0266,0.0437,0.0035,0.9922,0.9287,0.345,True,0,0
1192,0.2,0.0,frozen,8,model,0.6,0.045,0.0380540714,0.0,0.0458,0.3108,0.3431,0.0221,0.0409,0.005,0.992,0.9246,0.385,True,0,0
1192,0.2,0.0,frozen,9,model,0.6,0.0454,0.0371159045,0.0,0.0621,0.3117,0.3606,0.0285,0.0477,0.0057,0.9932,0.8632,0.3631,True,0,0
1192,0.2,0.0,frozen,10,model,0.6,0.0458,0.0375014389,0.0,0.0556,0.3098,0.3519,0.026,0.044,0.0038,0.9917,0.9078,0.3606,True,0,0
1192,0.2,0.0,frozen,11,model,0.6,0.0467,0.0372262523,0.0,0.0757,0.3028,0.3725,0.0342,0.0503,0.005,0.9903,0.9036,0.3494,True,0,0
1192,0.2,0.0,prior,0,prior,0.6,0.1363,0.0088409178,0.0,0.0473,0.1818,0.2263,0.0295,0.0291,0.0309,0.7965,0.9783,0.0,False,0,0
1192,0.2,0.0,prior,1,model,0.6,0.1308,0.0113820512,0.0,0.0518,0.1849,0.2306,0.0325,0.0304,0.0321,0.7872,0.9743,0.0,False,0,0
1192,0.2,0.0,prior,2,model,0.6,0.1329,0.0104182816,0.0,0.0483,0.198,0.2194,0.0118,0.0262,0.0281,0.7722,0.9751,0.0,False,0,0
1192,0.2,0.0,prior,3,model,0.6,0.1304,0.0102239082,0.0,0.0389,0.1957,0.2269,0.0196,0.0299,0.0328,0.7998,0.9719,0.0,False,0,0
1192,0.2,0.0,prior,4,model,0.6,0.1279,0.0119753436,0.0,0.0488,0.189,0.2362,0.0285,0.0297,0.0264,0.7844,0.9715,0.0,False,0,0
1192,0.2,0.0,prior,5,model,0.6,0.1367,0.008419229,0.0,0.0476,0.191,0.2375,0.0281,0.0329,0.0282,0.7802,0.9745,0.0,False,0,0
1192,0.2,0.0,prior,6,model,0.6,0.1371,0.0106314502,0.0,0.0433,0.2008,0.2225,0.0199,0.0299,0.0364,0.7803,0.9796,0.0,False,0,0
1192,0.2,0.0,prior,7,model,0.6,0.1258,0.0149520568,0.0,0.0582,0.1803,0.23,0.0335,0.0281,0.0314,0.7787,0.9729,0.0,False,0,0
1192,0.2,0.0,prior,8,model,0.6,0.1275,0.0121358911,0.0,0.0377,0.1838,0.2194,0.0304,0.0244,0.0307,0.7867,0.9747,0.0,False,0,0
1192,0.2,0.0,prior,9,model,0.6,0.1412,0.0053677522,0.0,0.0422,0.1915,0.2169,0.012,0.0271,0.0316,0.7906,0.9753,0.0,False,0,0
1192,0.2,0.0,prior,10,model,0.6,0.1292,0.0112377898,0.0,0.0506,0.1816,0.2269,0.0255,0.0286,0.0288,0.7858,0.9797,0.0,False,0,0
1192,0.2,0.0,prior,11,model,0.6,0.1442,0.0070267778,0.0,0.0459,0.2076,0.2263,0.0105,0.0293,0.0294,0.7919,0.9761,0.0,False,0,0
1192,0.2,0.05,treatment,0,prior,0.6148,0.1391,0.0082821973,-0.0005587205,0.0613,0.2139,0.2252,0.0553,0.0277,0.0331,0.7965,0.9783,0.0,False,59,15
1192,0.2,0.05,treatment,1,model,0.6175,0.0555,0.0353979198,-0.0007747835,0.1218,0.2351,0.3569,0.0317,0.0421,0.0024,0.9909,0.9155,0.3663,True,70,19
1192,0.2,0.05,treatment,2,model,0.6178,0.0781,0.0274287194,-0.0022390577,0.1381,0.2682,0.312,0.0506,0.0375,0.0078,0.9444,0.9044,0.105,True,71,25
1192,0.2,0.05,treatment,3,model,0.6168,0.0535,0.0364928792,-0.0012311884,0.1669,0.2534,0.3549,0.042,0.0419,0.0021,0.9921,0.9219,0.3119,True,67,20
1192,0.2,0.05,treatment,4,model,0.6208,0.093,0.0224898486,-0.0005743957,0.0703,0.2857,0.2993,0.0284,0.0375,0.0165,0.9267,0.8885,0.0894,True,83,19
1192,0.2,0.05,treatment,5,model,0.6208,0.0648,0.0320230157,-0.0030259689,0.1012,0.315,0.3606,0.0344,0.0477,0.0016,0.9911,0.9276,0.2669,True,83,35
1192,0.2,0.05,treatment,6,model,0.622,0.0643,0.0344042678,-0.0011455836,0.1384,0.2088,0.3472,0.0525,0.0437,0.004,0.9867,0.9146,0.2781,True,88,26
1192,0.2,0.05,treatment,7,model,0.621,0.0624,0.0355900712,-0.0007330107,0.1399,0.2146,0.3397,0.0543,0.0412,0.0081,0.9897,0.9055,0.2956,True,84,24
1192,0.2,0.05,treatment,8,model,0.6195,0.0678,0.0322907572,-0.001559931,0.1114,0.2374,0.3213,0.0334,0.0349,0.0031,0.954,0.8957,0.1819,True,78,24
1192,0.2,0.05,treatment,9,model,0.6192,0.0698,0.0294727262,-0.0024675757,0.125,0.3308,0.3368,0.0483,0.0442,0.01,0.9878,0.8905,0.2725,True,77,32
1192,0.2,0.05,treatment,10,model,0.6188,0.0578,0.0349840134,-0.0016330906,0.1414,0.2321,0.3475,0.0859,0.0434,0.0042,0.9875,0.8855,0.2669,True,75,23
1192,0.2,0.05,treatment,11,model,0.6175,0.07,0.0313077463,-0.0016716082,0.0879,0.2833,0.3497,0.0391,0.0503,0.0081,0.9782,0.8723,0.2275,True,70,25
1192,0.2,0.05,frozen,0,prior,0.6,0.1363,0.0088409178,0.0,0.0473,0.1818,0.2263,0.0295,0.0291,0.0309,0.7965,0.9783,0.0,False,0,0
1192,0.2,0.05,frozen,1,model,0.618,0.0542,0.035984283,-0.0012413487,0.0507,0.3121,0.3593,0.0236,0.0452,0.0004,0.9927,0.879,0.3613,True,72,22
1192,0.2,0.05,frozen,2,model,0.6188,0.0549,0.0357389682,-0.0017846482,0.0543,0.3012,0.3502,0.0249,0.0437,0.0016,0.9924,0.9123,0.3619,True,75,25
1192,0.2,0.05,frozen,3,model,0.6175,0.0453,0.0389402451,-0.0013002125,0.0704,0.3082,0.3686,0.0257,0.0494,0.0022,0.9933,0.9232,0.3575,True,70,21
1192,0.2,0.05,frozen,4,model,0.619,0.0549,0.0358924418,-0.0011819931,0.0599,0.3058,0.3602,0.0275,0.0466,0.0047,0.9914,0.8968,0.3506,True,76,23
1192,0.2,0.05,frozen,5,model,0.6222,0.0607,0.0328202761,-0.0028510372,0.0617,0.3093,0.3686,0.0303,0.0506,0.0059,0.9919,0.8714,0.3331,True,89,34
1192,0.2,0.05,frozen,6,model,0.6202,0.0496,0.0389880982,-0.0012148574,0.0646,0.3073,0.37,0.0253,0.0509,0.0029,0.9927,0.9107,0.3575,True,81,26
1192,0.2,0.05,frozen,7,model,0.6215,0.0535,0.0385916173,-0.001008421,0.0586,0.299,0.3547,0.0266,0.0445,0.0037,0.9922,0.9287,0.345,True,86,27
1192,0.2,0.05,frozen,8,model,0.6188,0.0529,0.0363928068,-0.0016612646,0.0453,0.312,0.3449,0.0221,0.0415,0.005,0.992,0.9246,0.385,True,75,23
1192,0.2,0.05,frozen,9,model,0.6225,0.0578,0.0345301105,-0.002585794,0.0636,0.3102,0.3589,0.0285,0.0473,0.0053,0.9932,0.8632,0.3631,True,90,35
1192,0.2,0.05,frozen,10,model,0.621,0.0535,0.0360187969,-0.0014826421,0.0568,0.3112,0.3562,0.026,0.0452,0.0037,0.9917,0.9078,0.3606,True,84,23
1192,0.2,0.05,frozen,11,model,0.6152,0.0561,0.0351616671,-0.0020645852,0.0747,0.3026,0.3704,0.0342,0.05,0.005,0.9903,0.9036,0.3494,True,61,26
1192,0.2,0.05,prior,0,prior,0.6148,0.1391,0.0082821973,-0.0005587205,0.0613,0.2139,0.2252,0.0553,0.0277,0.0331,0.7965,0.9783,0.0,False,59,15
1192,0.2,0.05,prior,1,model,0.6182,0.133,0.0110637805,-0.0003182707,0.0529,0.191,0.2318,0.0169,0.0288,0.0303,0.7872,0.9743,0.0,False,73,15
1192,0.2,0.05,prior,2,model,0.621,0.1369,0.0092133233,-0.0012049584,0.0658,0.2173,0.2177,0.0272,0.0264,0.0315,0.7722,0.9751,0.0,False,84,21
1192,0.2,0.05,prior,3,model,0.6168,0.1346,0.0091158139,-0.0011080944,0.0538,0.1941,0.2244,0.0435,0.0295,0.0324,0.7998,0.9719,0.0,False,67,19
1192,0.2,0.05,prior,4,model,0.6218,0.1323,0.0110201581,-0.0009551855,0.0368,0.2077,0.2353,0.0309,0.0301,0.0264,0.7844,0.9715,0.0,False,87,22
1192,0.2,0.05,prior,5,model,0.6218,0.1403,0.0075574531,-0.0008617759,0.0438,0.2041,0.2373,0.0139,0.0326,0.0251,0.7802,0.9745,0.0,False,87,21
1192,0.2,0.05,prior,6,model,0.6195,0.1388,0.0105027906,-0.0001286596,0.0344,0.2165,0.224,0.0125,0.0301,0.0345,0.7803,0.9796,0.0,False,78,15
1192,0.2,0.05,prior,7,model,0.6188,0.1297,0.0145486325,-0.0004034244,0.0561,0.2562,0.2289,0.05,0.0268,0.0295,0.7787,0.9729,0.0,False,75,19
1192,0.2,0.05,prior,8,model,0.6188,0.1309,0.0114910551,-0.000644836,0.0253,0.2193,0.2184,0.0166,0.028,0.0325,0.7867,0.9747,0.0,False,75,18
1192,0.2,0.05,prior,9,model,0.6212,0.1441,0.0047389958,-0.0006287564,0.0421,0.2044,0.2165,0.0201,0.0262,0.0308,0.7906,0.9753,0.0,False,85,19
1192,0.2,0.05,prior,10,model,0.622,0.1314,0.0107350655,-0.0005027243,0.0367,0.2166,0.2288,0.0279,0.0268,0.0302,0.7858,0.9797,0.0,False,88,17
1192,0.2,0.05,prior,11,model,0.618,0.1468,0.0064222798,-0.000604498,0.0449,0.2149,0.2258,0.0232,0.0288,0.0297,0.7919,0.9761,0.0,False,72,17
1192,0.4,0.0,treatment,0,prior,0.6,0.0942,0.0227888751,0.0,0.0747,0.2204,0.2894,0.0272,0.0388,0.0175,0.8216,0.9218,0.0006,False,0,0
1192,0.4,0.0,treatment,1,model,0.6,0.0446,0.0387015245,0.0,0.229,0.1546,0.36,0.0865,0.0414,0.0017,0.9928,0.9236,0.3931,True,0,0
1192,0.4,0.0,treatment,2,model,0.6,0.075,0.0283870549,0.0,0.1043,0.2051,0.3063,0.0409,0.0395,0.0096,0.9752,0.8637,0.22,True,0,0
1192,0.4,0.0,treatment,3,model,0.6,0.0446,0.0381187142,0.0,0.1956,0.16,0.3556,0.0776,0.0473,0.0065,0.9915,0.919,0.3194,True,0,0
1192,0.4,0.0,treatment,4,model,0.6,0.0583,0.0342763793,0.0,0.1694,0.1712,0.3406,0.0661,0.041,0.0031,0.9887,0.92,0.2225,True,0,0
1192,0.4,0.0,treatment,5,model,0.6,0.0563,0.0324692924,0.0,0.1626,0.1956,0.3581,0.0645,0.0438,0.0024,0.9837,0.8974,0.26,True,0,0
1192,0.4,0.0,treatment,6,model,0.6,0.0583,0.0342819294,0.0,0.1291,0.2116,0.3406,0.0493,0.0448,0.0092,0.9893,0.6069,0.3331,True,0,0
1192,0.4,0.0,treatment,7,model,0.6,0.0496,0.0380025908,0.0,0.1686,0.2283,0.3444,0.0587,0.0403,0.0057,0.9916,0.9334,0.2387,True,0,0
1192,0.4,0.0,treatment,8,model,0.6,0.0554,0.0353206823,0.0,0.1619,0.1838,0.3275,0.0607,0.0409,0.0079,0.9858,0.8892,0.27,True,0,0
1192,0.4,0.0,treatment,9,model,0.6,0.0537,0.033397183,0.0,0.1886,0.1808,0.3481,0.0723,0.0418,0.007,0.9787,0.8038,0.2662,True,0,0
1192,0.4,0.0,treatment,10,model,0.6,0.0646,0.032426176,0.0,0.1317,0.1921,0.3237,0.0619,0.04,0.0111,0.9933,0.9158,0.2888,True,0,0
1192,0.4,0.0,treatment,11,model,0.6,0.0467,0.0370160986,0.0,0.1721,0.2011,0.3725,0.0636,0.0501,0.0041,0.9932,0.9317,0.3544,True,0,0
1192,0.4,0.0,frozen,0,prior,0.6,0.0942,0.0227888751,0.0,0.0747,0.2204,0.2894,0.0272,0.0388,0.0175,0.8216,0.9218,0.0006,False,0,0
1192,0.4,0.0,frozen,1,model,0.6,0.0446,0.0387015245,0.0,0.0521,0.321,0.36,0.031,0.0474,0.0035,0.9928,0.9236,0.3931,True,0,0
1192,0.4,0.0,frozen,2,model,0.6,0.0454,0.038355958,0.0,0.0524,0.3049,0.3506,0.0323,0.0478,0.0005,0.9909,0.9193,0.3688,True,0,0
1192,0.4,0.0,frozen,3,model,0.6,0.0383,0.0399411534,0.0,0.0643,0.3078,0.365,0.0328,0.0498,0.0031,0.9925,0.9292,0.41,True,0,0
1192,0.4,0.0,frozen,4,model,0.6,0.0479,0.0366430538,0.0,0.047,0.3115,0.3563,0.0316,0.0466,0.0038,0.991,0.9175,0.375,True,0,0
1192,0.4,0.0,frozen,5,model,0.6,0.05,0.0344087838,0.0,0.0586,0.3195,0.3675,0.0371,0.0534,0.0059,0.9915,0.9247,0.3875,True,0,0
1192,0.4,0.0,frozen,6,model,0.6,0.0413,0.0399251592,0.0,0.0616,0.312,0.3663,0.0337,0.0513,0.0008,0.9932,0.93,0.4062,True,0,0
